id,name,body,created_at,updated_at,resource_uri,photo
712,ampharos-mega,"{""type"":""electric"",""abilities"":""mold-breaker"",""attack"":95,""defense"":105,""special_attack"":165,""special_defense"":110,""speed"":45}",2014-09-30 18:26:21.562698,2014-09-30 18:26:21.562698,api/v1/pokemon/10045/,
713,aerodactyl-mega,"{""type"":""flying"",""abilities"":""tough-claws"",""attack"":135,""defense"":85,""special_attack"":70,""special_defense"":95,""speed"":150}",2014-09-30 18:26:21.859041,2014-09-30 18:26:21.859041,api/v1/pokemon/10042/,
714,mewtwo-mega-x,"{""type"":""fighting"",""abilities"":""steadfast"",""attack"":190,""defense"":100,""special_attack"":154,""special_defense"":100,""speed"":130}",2014-09-30 18:26:22.127708,2014-09-30 18:26:22.127708,api/v1/pokemon/10043/,
715,mewtwo-mega-y,"{""type"":""psychic"",""abilities"":""insomnia"",""attack"":150,""defense"":70,""special_attack"":194,""special_defense"":120,""speed"":140}",2014-09-30 18:26:22.407073,2014-09-30 18:26:22.407073,api/v1/pokemon/10044/,
716,scizor-mega,"{""type"":""bug"",""abilities"":""technician"",""attack"":150,""defense"":140,""special_attack"":65,""special_defense"":100,""speed"":75}",2014-09-30 18:26:22.698869,2014-09-30 18:26:22.698869,api/v1/pokemon/10046/,
717,medicham-mega,"{""type"":""fighting"",""abilities"":""pure-power"",""attack"":100,""defense"":85,""special_attack"":80,""special_defense"":85,""speed"":100}",2014-09-30 18:26:22.971976,2014-09-30 18:26:22.971976,api/v1/pokemon/10054/,
693,kabutops,"{""type"":""rock"",""abilities"":""battle-armor"",""attack"":115,""defense"":105,""special_attack"":65,""special_defense"":70,""speed"":80}",2014-09-30 18:26:14.398564,2014-09-30 18:30:32.494465,api/v1/pokemon/141/,pokeapi.co/media/img/141.png
696,dragonite,"{""type"":""flying"",""abilities"":""inner-focus"",""attack"":134,""defense"":95,""special_attack"":100,""special_defense"":100,""speed"":80}",2014-09-30 18:26:15.637197,2014-09-30 18:30:34.697516,api/v1/pokemon/149/,pokeapi.co/media/img/149.png
697,steelix,"{""type"":""ground"",""abilities"":""sturdy"",""attack"":85,""defense"":200,""special_attack"":55,""special_defense"":65,""speed"":30}",2014-09-30 18:26:16.046577,2014-09-30 18:30:51.151362,api/v1/pokemon/208/,pokeapi.co/media/img/208.png
695,snubbull,"{""type"":""fairy"",""abilities"":""intimidate"",""attack"":80,""defense"":50,""special_attack"":40,""special_defense"":40,""speed"":30}",2014-09-30 18:26:15.175298,2014-09-30 18:30:51.954249,api/v1/pokemon/209/,pokeapi.co/media/img/209.png
698,tyranitar,"{""type"":""rock"",""abilities"":""sand-stream"",""attack"":134,""defense"":110,""special_attack"":95,""special_defense"":100,""speed"":61}",2014-09-30 18:26:16.535985,2014-09-30 18:31:02.514485,api/v1/pokemon/248/,pokeapi.co/media/img/248.png
699,swellow,"{""type"":""normal"",""abilities"":""guts"",""attack"":85,""defense"":60,""special_attack"":50,""special_defense"":50,""speed"":125}",2014-09-30 18:26:16.938206,2014-09-30 18:31:11.234042,api/v1/pokemon/277/,pokeapi.co/media/img/277.png
701,cradily,"{""type"":""rock"",""abilities"":""suction-cups"",""attack"":81,""defense"":97,""special_attack"":81,""special_defense"":107,""speed"":43}",2014-09-30 18:26:17.746798,2014-09-30 18:31:30.204961,api/v1/pokemon/346/,pokeapi.co/media/img/346.png
702,deoxys-normal,"{""type"":""psychic"",""abilities"":""pressure"",""attack"":150,""defense"":50,""special_attack"":150,""special_defense"":50,""speed"":150}",2014-09-30 18:26:18.194897,2014-09-30 18:31:41.494507,api/v1/pokemon/386/,pokeapi.co/media/img/386.png
704,wormadam-plant,"{""type"":""bug"",""abilities"":""anticipation"",""attack"":59,""defense"":85,""special_attack"":79,""special_defense"":105,""speed"":36}",2014-09-30 18:26:18.945414,2014-09-30 18:31:48.732165,api/v1/pokemon/413/,pokeapi.co/media/img/413.png
703,azelf,"{""type"":""psychic"",""abilities"":""levitate"",""attack"":125,""defense"":70,""special_attack"":125,""special_defense"":70,""speed"":115}",2014-09-30 18:26:18.595819,2014-09-30 18:32:09.012894,api/v1/pokemon/482/,pokeapi.co/media/img/482.png
694,leavanny,"{""type"":""bug"",""abilities"":""chlorophyll"",""attack"":103,""defense"":80,""special_attack"":70,""special_defense"":80,""speed"":92}",2014-09-30 18:26:14.769555,2014-09-30 18:32:25.877783,api/v1/pokemon/542/,pokeapi.co/media/img/542.png
706,ducklett,"{""type"":""flying"",""abilities"":""keen-eye"",""attack"":44,""defense"":50,""special_attack"":44,""special_defense"":50,""speed"":55}",2014-09-30 18:26:19.776148,2014-09-30 18:32:36.704389,api/v1/pokemon/580/,pokeapi.co/media/img/580.png
718,heracross-mega,"{""type"":""fighting"",""abilities"":""skill-link"",""attack"":185,""defense"":115,""special_attack"":40,""special_defense"":105,""speed"":75}",2014-09-30 18:26:23.254998,2014-09-30 18:26:23.254998,api/v1/pokemon/10047/,
719,houndoom-mega,"{""type"":""fire"",""abilities"":""solar-power"",""attack"":90,""defense"":90,""special_attack"":140,""special_defense"":90,""speed"":115}",2014-09-30 18:26:23.543667,2014-09-30 18:26:23.543667,api/v1/pokemon/10048/,
720,tyranitar-mega,"{""type"":""rock"",""abilities"":""sand-stream"",""attack"":164,""defense"":150,""special_attack"":95,""special_defense"":120,""speed"":71}",2014-09-30 18:26:23.819522,2014-09-30 18:26:23.819522,api/v1/pokemon/10049/,
721,blaziken-mega,"{""type"":""fighting"",""abilities"":""speed-boost"",""attack"":160,""defense"":80,""special_attack"":130,""special_defense"":80,""speed"":100}",2014-09-30 18:26:24.081428,2014-09-30 18:26:24.081428,api/v1/pokemon/10050/,
722,gardevoir-mega,"{""type"":""fairy"",""abilities"":""pixilate"",""attack"":85,""defense"":65,""special_attack"":165,""special_defense"":135,""speed"":100}",2014-09-30 18:26:24.439927,2014-09-30 18:26:24.439927,api/v1/pokemon/10051/,
723,mawile-mega,"{""type"":""steel"",""abilities"":""huge-power"",""attack"":105,""defense"":125,""special_attack"":55,""special_defense"":95,""speed"":50}",2014-09-30 18:26:24.795443,2014-09-30 18:26:24.795443,api/v1/pokemon/10052/,
724,aggron-mega,"{""type"":""steel"",""abilities"":""filter"",""attack"":140,""defense"":230,""special_attack"":60,""special_defense"":80,""speed"":50}",2014-09-30 18:26:25.130492,2014-09-30 18:26:25.130492,api/v1/pokemon/10053/,
725,manectric-mega,"{""type"":""electric"",""abilities"":""intimidate"",""attack"":75,""defense"":80,""special_attack"":135,""special_defense"":80,""speed"":135}",2014-09-30 18:26:25.405827,2014-09-30 18:26:25.405827,api/v1/pokemon/10055/,
726,banette-mega,"{""type"":""ghost"",""abilities"":""prankster"",""attack"":165,""defense"":75,""special_attack"":93,""special_defense"":83,""speed"":75}",2014-09-30 18:26:25.665868,2014-09-30 18:26:25.665868,api/v1/pokemon/10056/,
727,absol-mega,"{""type"":""dark"",""abilities"":""magic-bounce"",""attack"":150,""defense"":60,""special_attack"":115,""special_defense"":60,""speed"":115}",2014-09-30 18:26:25.981356,2014-09-30 18:26:25.981356,api/v1/pokemon/10057/,
728,garchomp-mega,"{""type"":""ground"",""abilities"":""sand-force"",""attack"":170,""defense"":115,""special_attack"":120,""special_defense"":95,""speed"":92}",2014-09-30 18:26:26.265794,2014-09-30 18:26:26.265794,api/v1/pokemon/10058/,
729,lucario-mega,"{""type"":""fighting"",""abilities"":""adaptability"",""attack"":145,""defense"":88,""special_attack"":140,""special_defense"":70,""speed"":112}",2014-09-30 18:26:26.567143,2014-09-30 18:26:26.567143,api/v1/pokemon/10059/,
731,abomasnow-mega,"{""type"":""grass"",""abilities"":""snow-warning"",""attack"":132,""defense"":105,""special_attack"":132,""special_defense"":105,""speed"":30}",2014-09-30 18:26:27.393461,2014-09-30 18:26:27.393461,api/v1/pokemon/10060/,
749,helioptile,"{""type"":""normal"",""abilities"":""sand-veil"",""attack"":38,""defense"":33,""special_attack"":61,""special_defense"":43,""speed"":70}",2014-09-30 18:26:35.030593,2014-09-30 18:26:35.030593,api/v1/pokemon/694/,
750,dragalge,"{""type"":""poison"",""abilities"":""poison-point"",""attack"":75,""defense"":90,""special_attack"":97,""special_defense"":123,""speed"":44}",2014-09-30 18:26:35.31255,2014-09-30 18:26:35.31255,api/v1/pokemon/691/,
733,charizard,"{""type"":""flying"",""abilities"":""blaze"",""attack"":84,""defense"":78,""special_attack"":109,""special_defense"":85,""speed"":100}",2014-09-30 18:26:28.272552,2014-09-30 18:29:54.928384,api/v1/pokemon/6/,pokeapi.co/media/img/6.png
752,sandslash,"{""type"":""ground"",""abilities"":""sand-veil"",""attack"":100,""defense"":110,""special_attack"":45,""special_defense"":55,""speed"":65}",2014-09-30 18:26:36.256751,2014-09-30 18:30:01.355948,api/v1/pokemon/28/,pokeapi.co/media/img/28.png
730,clefairy,"{""type"":""fairy"",""abilities"":""cute-charm"",""attack"":45,""defense"":48,""special_attack"":60,""special_defense"":65,""speed"":35}",2014-09-30 18:26:27.110653,2014-09-30 18:30:03.212031,api/v1/pokemon/35/,pokeapi.co/media/img/35.png
751,weepinbell,"{""type"":""poison"",""abilities"":""chlorophyll"",""attack"":90,""defense"":50,""special_attack"":85,""special_defense"":45,""speed"":55}",2014-09-30 18:26:35.789125,2014-09-30 18:30:12.482069,api/v1/pokemon/70/,pokeapi.co/media/img/70.png
735,seaking,"{""type"":""water"",""abilities"":""lightningrod"",""attack"":92,""defense"":65,""special_attack"":65,""special_defense"":80,""speed"":68}",2014-09-30 18:26:29.189168,2014-09-30 18:30:25.671328,api/v1/pokemon/119/,pokeapi.co/media/img/119.png
734,omastar,"{""type"":""rock"",""abilities"":""swift-swim"",""attack"":60,""defense"":125,""special_attack"":115,""special_defense"":70,""speed"":55}",2014-09-30 18:26:28.722474,2014-09-30 18:30:31.965811,api/v1/pokemon/139/,pokeapi.co/media/img/139.png
736,flaaffy,"{""type"":""electric"",""abilities"":""static"",""attack"":55,""defense"":55,""special_attack"":80,""special_defense"":60,""speed"":45}",2014-09-30 18:26:29.570827,2014-09-30 18:30:43.370645,api/v1/pokemon/180/,pokeapi.co/media/img/180.png
755,teddiursa,"{""type"":""normal"",""abilities"":""pickup"",""attack"":80,""defense"":50,""special_attack"":50,""special_defense"":50,""speed"":40}",2014-09-30 18:26:37.46064,2014-09-30 18:30:53.852901,api/v1/pokemon/216/,pokeapi.co/media/img/216.png
737,shedinja,"{""type"":""bug"",""abilities"":""wonder-guard"",""attack"":90,""defense"":45,""special_attack"":30,""special_defense"":30,""speed"":40}",2014-09-30 18:26:29.909935,2014-09-30 18:31:15.369193,api/v1/pokemon/292/,pokeapi.co/media/img/292.png
756,salamence,"{""type"":""flying"",""abilities"":""intimidate"",""attack"":135,""defense"":80,""special_attack"":110,""special_defense"":80,""speed"":100}",2014-09-30 18:26:37.851025,2014-09-30 18:31:37.827913,api/v1/pokemon/373/,pokeapi.co/media/img/373.png
739,combee,"{""type"":""flying"",""abilities"":""hustle"",""attack"":30,""defense"":42,""special_attack"":30,""special_defense"":42,""speed"":70}",2014-09-30 18:26:31.164775,2014-09-30 18:31:49.28171,api/v1/pokemon/415/,pokeapi.co/media/img/415.png
740,shellos,"{""type"":""water"",""abilities"":""sticky-hold"",""attack"":48,""defense"":48,""special_attack"":57,""special_defense"":62,""speed"":34}",2014-09-30 18:26:31.523046,2014-09-30 18:31:51.645684,api/v1/pokemon/422/,pokeapi.co/media/img/422.png
741,skorupi,"{""type"":""poison"",""abilities"":""battle-armor"",""attack"":50,""defense"":90,""special_attack"":30,""special_defense"":55,""speed"":65}",2014-09-30 18:26:31.90591,2014-09-30 18:32:00.427706,api/v1/pokemon/451/,pokeapi.co/media/img/451.png
743,palkia,"{""type"":""water"",""abilities"":""pressure"",""attack"":120,""defense"":100,""special_attack"":150,""special_defense"":120,""speed"":100}",2014-09-30 18:26:32.695967,2014-09-30 18:32:09.537224,api/v1/pokemon/484/,pokeapi.co/media/img/484.png
742,heatran,"{""type"":""steel"",""abilities"":""flash-fire"",""attack"":90,""defense"":106,""special_attack"":130,""special_defense"":106,""speed"":77}",2014-09-30 18:26:32.305095,2014-09-30 18:32:09.863434,api/v1/pokemon/485/,pokeapi.co/media/img/485.png
744,simisear,"{""type"":""fire"",""abilities"":""blaze"",""attack"":98,""defense"":63,""special_attack"":98,""special_defense"":63,""speed"":101}",2014-09-30 18:26:33.092611,2014-09-30 18:32:17.842159,api/v1/pokemon/514/,pokeapi.co/media/img/514.png
746,fraxure,"{""type"":""dragon"",""abilities"":""rivalry"",""attack"":117,""defense"":70,""special_attack"":40,""special_defense"":50,""speed"":67}",2014-09-30 18:26:33.937588,2014-09-30 18:32:47.811609,api/v1/pokemon/611/,pokeapi.co/media/img/611.png
747,druddigon,"{""type"":""dragon"",""abilities"":""rough-skin"",""attack"":120,""defense"":90,""special_attack"":60,""special_defense"":90,""speed"":48}",2014-09-30 18:26:34.462179,2014-09-30 18:32:51.66589,api/v1/pokemon/621/,pokeapi.co/media/img/621.png
745,tornadus-incarnate,"{""type"":""flying"",""abilities"":""defiant"",""attack"":115,""defense"":70,""special_attack"":125,""special_defense"":80,""speed"":111}",2014-09-30 18:26:33.486353,2014-09-30 18:32:57.690278,api/v1/pokemon/641/,pokeapi.co/media/img/641.png
748,pangoro,"{""type"":""fighting"",""abilities"":""iron-fist"",""attack"":124,""defense"":78,""special_attack"":69,""special_defense"":71,""speed"":58}",2014-09-30 18:26:34.734309,2014-09-30 18:33:06.947134,api/v1/pokemon/675/,pokeapi.co/media/img/675.png
757,giratina-origin,"{""type"":""ghost"",""abilities"":""levitate"",""attack"":120,""defense"":100,""special_attack"":120,""special_defense"":100,""speed"":90}",2014-09-30 18:26:38.272459,2014-09-30 18:26:38.272459,api/v1/pokemon/10007/,
763,castform-snowy,"{""type"":""ice"",""abilities"":""forecast"",""attack"":70,""defense"":70,""special_attack"":70,""special_defense"":70,""speed"":70}",2014-09-30 18:26:41.636111,2014-09-30 18:26:41.636111,api/v1/pokemon/10015/,
732,bulbasaur,"{""type"":""poison"",""abilities"":""chlorophyll"",""attack"":49,""defense"":49,""special_attack"":65,""special_defense"":65,""speed"":45}",2014-09-30 18:26:27.820426,2014-09-30 18:29:53.590722,api/v1/pokemon/1/,pokeapi.co/media/img/1.png
60,ivysaur,"{""type"":""poison"",""abilities"":""chlorophyll"",""attack"":62,""defense"":63,""special_attack"":80,""special_defense"":80,""speed"":60}",2014-09-30 18:21:43.100713,2014-09-30 18:29:53.845486,api/v1/pokemon/2/,pokeapi.co/media/img/2.png
2,charmander,"{""type"":""fire"",""abilities"":""blaze"",""attack"":52,""defense"":43,""special_attack"":60,""special_defense"":50,""speed"":65}",2014-09-30 18:21:17.250493,2014-09-30 18:29:54.385176,api/v1/pokemon/4/,pokeapi.co/media/img/4.png
4,wartortle,"{""type"":""water"",""abilities"":""rain-dish"",""attack"":63,""defense"":80,""special_attack"":65,""special_defense"":80,""speed"":58}",2014-09-30 18:21:18.05464,2014-09-30 18:29:55.529715,api/v1/pokemon/8/,pokeapi.co/media/img/8.png
13,pidgeotto,"{""type"":""normal"",""abilities"":""keen-eye"",""attack"":60,""defense"":55,""special_attack"":50,""special_defense"":50,""speed"":71}",2014-09-30 18:21:21.913135,2014-09-30 18:29:58.009487,api/v1/pokemon/17/,pokeapi.co/media/img/17.png
17,pikachu,"{""type"":""electric"",""abilities"":""static"",""attack"":55,""defense"":40,""special_attack"":50,""special_defense"":50,""speed"":90}",2014-09-30 18:21:23.477329,2014-09-30 18:30:00.130305,api/v1/pokemon/25/,pokeapi.co/media/img/25.png
27,nidoking,"{""type"":""poison"",""abilities"":""poison-point"",""attack"":102,""defense"":77,""special_attack"":85,""special_defense"":75,""speed"":85}",2014-09-30 18:21:28.472603,2014-09-30 18:30:02.94197,api/v1/pokemon/34/,pokeapi.co/media/img/34.png
38,gloom,"{""type"":""poison"",""abilities"":""stench"",""attack"":65,""defense"":70,""special_attack"":85,""special_defense"":75,""speed"":40}",2014-09-30 18:21:33.067605,2014-09-30 18:30:05.518721,api/v1/pokemon/44/,pokeapi.co/media/img/44.png
41,parasect,"{""type"":""bug"",""abilities"":""damp"",""attack"":95,""defense"":80,""special_attack"":60,""special_defense"":80,""speed"":30}",2014-09-30 18:21:34.3596,2014-09-30 18:30:06.350127,api/v1/pokemon/47/,pokeapi.co/media/img/47.png
754,primeape,"{""type"":""fighting"",""abilities"":""vital-spirit"",""attack"":105,""defense"":60,""special_attack"":60,""special_defense"":70,""speed"":95}",2014-09-30 18:26:37.06471,2014-09-30 18:30:09.000453,api/v1/pokemon/57/,pokeapi.co/media/img/57.png
49,growlithe,"{""type"":""fire"",""abilities"":""flash-fire"",""attack"":70,""defense"":45,""special_attack"":70,""special_defense"":50,""speed"":60}",2014-09-30 18:21:38.125458,2014-09-30 18:30:09.326682,api/v1/pokemon/58/,pokeapi.co/media/img/58.png
692,alakazam,"{""type"":""psychic"",""abilities"":""synchronize"",""attack"":50,""defense"":45,""special_attack"":135,""special_defense"":95,""speed"":120}",2014-09-30 18:26:13.460629,2014-09-30 18:30:11.131942,api/v1/pokemon/65/,pokeapi.co/media/img/65.png
57,machoke,"{""type"":""fighting"",""abilities"":""guts"",""attack"":100,""defense"":70,""special_attack"":50,""special_defense"":60,""speed"":45}",2014-09-30 18:21:41.975111,2014-09-30 18:30:11.663686,api/v1/pokemon/67/,pokeapi.co/media/img/67.png
124,victreebel,"{""type"":""poison"",""abilities"":""chlorophyll"",""attack"":105,""defense"":65,""special_attack"":100,""special_defense"":70,""speed"":70}",2014-09-30 18:22:15.610012,2014-09-30 18:30:12.739828,api/v1/pokemon/71/,pokeapi.co/media/img/71.png
125,tentacool,"{""type"":""poison"",""abilities"":""clear-body"",""attack"":40,""defense"":35,""special_attack"":50,""special_defense"":100,""speed"":70}",2014-09-30 18:22:16.021495,2014-09-30 18:30:13.019447,api/v1/pokemon/72/,pokeapi.co/media/img/72.png
759,slowpoke,"{""type"":""water"",""abilities"":""oblivious"",""attack"":65,""defense"":65,""special_attack"":40,""special_defense"":40,""speed"":15}",2014-09-30 18:26:39.115423,2014-09-30 18:30:14.895748,api/v1/pokemon/79/,pokeapi.co/media/img/79.png
766,magikarp,"{""type"":""water"",""abilities"":""swift-swim"",""attack"":10,""defense"":55,""special_attack"":15,""special_defense"":20,""speed"":80}",2014-09-30 18:26:42.658243,2014-09-30 18:30:28.404521,api/v1/pokemon/129/,pokeapi.co/media/img/129.png
769,spinarak,"{""type"":""poison"",""abilities"":""insomnia"",""attack"":60,""defense"":40,""special_attack"":40,""special_defense"":40,""speed"":30}",2014-09-30 18:26:43.87595,2014-09-30 18:30:39.463229,api/v1/pokemon/167/,pokeapi.co/media/img/167.png
773,slowking,"{""type"":""water"",""abilities"":""oblivious"",""attack"":75,""defense"":80,""special_attack"":100,""special_defense"":110,""speed"":30}",2014-09-30 18:26:45.523521,2014-09-30 18:30:48.674244,api/v1/pokemon/199/,pokeapi.co/media/img/199.png
760,hitmontop,"{""type"":""fighting"",""abilities"":""intimidate"",""attack"":95,""defense"":95,""special_attack"":35,""special_defense"":110,""speed"":70}",2014-09-30 18:26:39.997845,2014-09-30 18:30:59.423263,api/v1/pokemon/237/,pokeapi.co/media/img/237.png
764,zigzagoon,"{""type"":""normal"",""abilities"":""pickup"",""attack"":30,""defense"":41,""special_attack"":30,""special_defense"":41,""speed"":60}",2014-09-30 18:26:42.013207,2014-09-30 18:31:06.611884,api/v1/pokemon/263/,pokeapi.co/media/img/263.png
772,meditite,"{""type"":""fighting"",""abilities"":""pure-power"",""attack"":40,""defense"":55,""special_attack"":40,""special_defense"":55,""speed"":60}",2014-09-30 18:26:45.075911,2014-09-30 18:31:19.644,api/v1/pokemon/307/,pokeapi.co/media/img/307.png
775,zangoose,"{""type"":""normal"",""abilities"":""immunity"",""attack"":115,""defense"":60,""special_attack"":60,""special_defense"":60,""speed"":90}",2014-09-30 18:26:46.322388,2014-09-30 18:31:27.381939,api/v1/pokemon/335/,pokeapi.co/media/img/335.png
761,bibarel,"{""type"":""normal"",""abilities"":""simple"",""attack"":85,""defense"":60,""special_attack"":55,""special_defense"":60,""speed"":71}",2014-09-30 18:26:40.75054,2014-09-30 18:31:45.257675,api/v1/pokemon/400/,pokeapi.co/media/img/400.png
767,chatot,"{""type"":""normal"",""abilities"":""keen-eye"",""attack"":65,""defense"":45,""special_attack"":92,""special_defense"":42,""speed"":91}",2014-09-30 18:26:43.087844,2014-09-30 18:31:56.632686,api/v1/pokemon/441/,pokeapi.co/media/img/441.png
771,tangrowth,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":100,""defense"":125,""special_attack"":110,""special_defense"":50,""speed"":50}",2014-09-30 18:26:44.611132,2014-09-30 18:32:04.380781,api/v1/pokemon/465/,pokeapi.co/media/img/465.png
774,cresselia,"{""type"":""psychic"",""abilities"":""levitate"",""attack"":70,""defense"":120,""special_attack"":75,""special_defense"":130,""speed"":85}",2014-09-30 18:26:45.89645,2014-09-30 18:32:10.696692,api/v1/pokemon/488/,pokeapi.co/media/img/488.png
758,gurdurr,"{""type"":""fighting"",""abilities"":""guts"",""attack"":105,""defense"":85,""special_attack"":40,""special_defense"":50,""speed"":40}",2014-09-30 18:26:38.700898,2014-09-30 18:32:23.470109,api/v1/pokemon/533/,pokeapi.co/media/img/533.png
765,garbodor,"{""type"":""poison"",""abilities"":""stench"",""attack"":95,""defense"":82,""special_attack"":60,""special_defense"":82,""speed"":75}",2014-09-30 18:26:42.35348,2014-09-30 18:32:33.364687,api/v1/pokemon/569/,pokeapi.co/media/img/569.png
770,klinklang,"{""type"":""steel"",""abilities"":""clear-body"",""attack"":100,""defense"":115,""special_attack"":70,""special_defense"":85,""speed"":90}",2014-09-30 18:26:44.24611,2014-09-30 18:32:44.993695,api/v1/pokemon/601/,pokeapi.co/media/img/601.png
777,zweilous,"{""type"":""dragon"",""abilities"":""hustle"",""attack"":85,""defense"":70,""special_attack"":65,""special_defense"":70,""speed"":58}",2014-09-30 18:26:47.049852,2014-09-30 18:32:55.680951,api/v1/pokemon/634/,pokeapi.co/media/img/634.png
778,pyroar,"{""type"":""normal"",""abilities"":""rivalry"",""attack"":68,""defense"":72,""special_attack"":109,""special_defense"":66,""speed"":106}",2014-09-30 18:26:47.335711,2014-09-30 18:33:05.07173,api/v1/pokemon/668/,pokeapi.co/media/img/668.png
69,slowbro,"{""type"":""water"",""abilities"":""oblivious"",""attack"":75,""defense"":110,""special_attack"":100,""special_defense"":80,""speed"":30}",2014-09-30 18:21:46.927847,2014-09-30 18:30:15.172012,api/v1/pokemon/80/,pokeapi.co/media/img/80.png
70,grimer,"{""type"":""poison"",""abilities"":""stench"",""attack"":80,""defense"":50,""special_attack"":40,""special_defense"":50,""speed"":25}",2014-09-30 18:21:47.504979,2014-09-30 18:30:17.338586,api/v1/pokemon/88/,pokeapi.co/media/img/88.png
691,shellder,"{""type"":""water"",""abilities"":""shell-armor"",""attack"":65,""defense"":100,""special_attack"":45,""special_defense"":25,""speed"":40}",2014-09-30 18:26:12.904894,2014-09-30 18:30:17.909882,api/v1/pokemon/90/,pokeapi.co/media/img/90.png
82,haunter,"{""type"":""poison"",""abilities"":""levitate"",""attack"":50,""defense"":45,""special_attack"":115,""special_defense"":55,""speed"":95}",2014-09-30 18:21:55.783632,2014-09-30 18:30:18.68523,api/v1/pokemon/93/,pokeapi.co/media/img/93.png
84,onix,"{""type"":""ground"",""abilities"":""sturdy"",""attack"":45,""defense"":160,""special_attack"":30,""special_defense"":45,""speed"":70}",2014-09-30 18:21:56.732046,2014-09-30 18:30:19.230859,api/v1/pokemon/95/,pokeapi.co/media/img/95.png
90,exeggcute,"{""type"":""grass"",""abilities"":""chlorophyll"",""attack"":40,""defense"":80,""special_attack"":60,""special_defense"":45,""speed"":40}",2014-09-30 18:21:59.582968,2014-09-30 18:30:21.155318,api/v1/pokemon/102/,pokeapi.co/media/img/102.png
762,marowak,"{""type"":""ground"",""abilities"":""battle-armor"",""attack"":80,""defense"":110,""special_attack"":50,""special_defense"":80,""speed"":45}",2014-09-30 18:26:41.265511,2014-09-30 18:30:21.950304,api/v1/pokemon/105/,pokeapi.co/media/img/105.png
97,weezing,"{""type"":""poison"",""abilities"":""levitate"",""attack"":90,""defense"":120,""special_attack"":85,""special_defense"":70,""speed"":60}",2014-09-30 18:22:02.619965,2014-09-30 18:30:23.319569,api/v1/pokemon/110/,pokeapi.co/media/img/110.png
102,horsea,"{""type"":""water"",""abilities"":""damp"",""attack"":40,""defense"":70,""special_attack"":70,""special_defense"":25,""speed"":60}",2014-09-30 18:22:05.32291,2014-09-30 18:30:24.908209,api/v1/pokemon/116/,pokeapi.co/media/img/116.png
111,jynx,"{""type"":""ice"",""abilities"":""oblivious"",""attack"":50,""defense"":35,""special_attack"":115,""special_defense"":95,""speed"":95}",2014-09-30 18:22:09.220231,2014-09-30 18:30:27.026084,api/v1/pokemon/124/,pokeapi.co/media/img/124.png
116,lapras,"{""type"":""water"",""abilities"":""water-absorb"",""attack"":85,""defense"":80,""special_attack"":85,""special_defense"":95,""speed"":60}",2014-09-30 18:22:11.471977,2014-09-30 18:30:28.955678,api/v1/pokemon/131/,pokeapi.co/media/img/131.png
187,kabuto,"{""type"":""rock"",""abilities"":""battle-armor"",""attack"":80,""defense"":90,""special_attack"":55,""special_defense"":45,""speed"":55}",2014-09-30 18:22:44.019334,2014-09-30 18:30:32.216149,api/v1/pokemon/140/,pokeapi.co/media/img/140.png
189,zapdos,"{""type"":""flying"",""abilities"":""lightningrod"",""attack"":90,""defense"":85,""special_attack"":125,""special_defense"":90,""speed"":100}",2014-09-30 18:22:45.051569,2014-09-30 18:30:33.641746,api/v1/pokemon/145/,pokeapi.co/media/img/145.png
130,moltres,"{""type"":""flying"",""abilities"":""pressure"",""attack"":100,""defense"":90,""special_attack"":125,""special_defense"":85,""speed"":90}",2014-09-30 18:22:18.421045,2014-09-30 18:30:33.883813,api/v1/pokemon/146/,pokeapi.co/media/img/146.png
134,bayleef,"{""type"":""grass"",""abilities"":""overgrow"",""attack"":62,""defense"":80,""special_attack"":63,""special_defense"":80,""speed"":60}",2014-09-30 18:22:20.077883,2014-09-30 18:30:35.750097,api/v1/pokemon/153/,pokeapi.co/media/img/153.png
143,feraligatr,"{""type"":""water"",""abilities"":""torrent"",""attack"":105,""defense"":100,""special_attack"":79,""special_defense"":83,""speed"":78}",2014-09-30 18:22:24.165911,2014-09-30 18:30:37.621598,api/v1/pokemon/160/,pokeapi.co/media/img/160.png
149,ledian,"{""type"":""flying"",""abilities"":""early-bird"",""attack"":35,""defense"":50,""special_attack"":55,""special_defense"":110,""speed"":85}",2014-09-30 18:22:27.648825,2014-09-30 18:30:39.208332,api/v1/pokemon/166/,pokeapi.co/media/img/166.png
138,igglybuff,"{""type"":""normal"",""abilities"":""cute-charm"",""attack"":30,""defense"":15,""special_attack"":40,""special_defense"":20,""speed"":15}",2014-09-30 18:22:22.034889,2014-09-30 18:30:41.742495,api/v1/pokemon/174/,pokeapi.co/media/img/174.png
164,hoppip,"{""type"":""flying"",""abilities"":""chlorophyll"",""attack"":35,""defense"":40,""special_attack"":35,""special_defense"":55,""speed"":50}",2014-09-30 18:22:34.256104,2014-09-30 18:30:45.263106,api/v1/pokemon/187/,pokeapi.co/media/img/187.png
171,yanma,"{""type"":""flying"",""abilities"":""speed-boost"",""attack"":65,""defense"":45,""special_attack"":75,""special_defense"":45,""speed"":95}",2014-09-30 18:22:37.405179,2014-09-30 18:30:47.099442,api/v1/pokemon/193/,pokeapi.co/media/img/193.png
